customer_id,signup_date,plan,acquisition_channel,mrr,avg_logins_per_month,support_tickets_opened,nps_score,churn_date,is_churned
S201943,2022-11-21,Pro,Referral,96.89,7.7,2,9.0,2023-05-21,True
S202330,2024-04-29,Pro,Content/SEO,90.8,0.6,1,44.0,,False
S200527,2022-10-08,Basic,Content/SEO,29.44,3.8,0,,2024-11-08,True
S201733,2022-02-16,Basic,Paid Ads,27.86,9.2,1,51.0,2024-10-16,True
S201832,2024-02-12,Pro,Organic,97.81,4.2,1,5.0,,False
S201787,2023-01-27,Basic,Paid Ads,29.73,12.9,0,55.0,,False
S200565,2022-04-18,Pro,Organic,92.77,5.2,0,19.0,2023-07-18,True
S201222,2022-05-13,Pro,Referral,93.57,3.0,1,-13.0,2023-02-13,True
S201087,2022-06-30,Pro,Paid Ads,91.45,1.8,3,25.0,2024-04-30,True
S200310,2023-06-07,Basic,Organic,31.17,5.9,1,59.0,2024-06-07,True
S201369,2023-02-18,Basic,Sales-led,28.21,13.2,1,,2024-03-18,True
S200381,2023-12-28,Pro,Content/SEO,96.09,16.8,1,-7.0,2024-10-28,True
S201187,2022-01-07,Basic,Organic,28.52,1.6,0,38.0,2022-04-07,True
S202832,2024-05-28,Enterprise,Content/SEO,475.53,5.1,1,9.0,2024-08-28,True
S201707,2023-06-26,Pro,Referral,96.33,5.7,0,,2024-11-26,True
S201311,2024-09-07,Enterprise,Paid Ads,451.36,3.2,1,33.0,,False
S201102,2024-01-26,Pro,Referral,105.18,17.2,2,45.0,,False
S200596,2024-11-27,Pro,Paid Ads,89.19,10.5,1,44.0,,False
S201085,2022-09-25,Pro,Organic,105.65,0.4,0,26.0,2023-09-25,True
S200492,2022-09-21,Pro,Referral,105.46,28.4,2,54.0,2024-05-21,True
S200578,2023-07-31,Pro,Paid Ads,92.73,8.2,2,29.0,,False
S201168,2024-07-05,Pro,Organic,102.82,14.4,0,43.0,,False
S201680,2022-07-09,Basic,Paid Ads,27.15,5.7,0,,2023-12-09,True
S202690,2023-08-19,Basic,Content/SEO,27.89,2.4,1,48.0,,False
S202996,2024-06-16,Basic,Content/SEO,26.76,16.8,0,,2024-11-16,True
S202625,2022-02-11,Basic,Sales-led,26.75,2.9,1,57.0,2024-03-11,True
S202160,2024-08-18,Pro,Sales-led,99.91,1.4,1,,,False
S202882,2024-03-16,Basic,Paid Ads,30.19,3.7,0,30.0,,False
S201727,2023-03-01,Basic,Paid Ads,26.32,8.7,1,38.0,2023-07-01,True
S201620,2022-08-05,Pro,Content/SEO,95.96,5.7,0,56.0,,False
S202105,2023-07-16,Basic,Paid Ads,28.38,15.3,0,49.0,,False
S202993,2022-07-08,Basic,Paid Ads,26.34,8.8,5,91.0,2023-03-08,True
S202660,2022-08-20,Basic,Organic,27.86,2.9,0,-11.0,2023-09-20,True
S201437,2024-04-03,Basic,Organic,26.82,3.2,5,8.0,,False
S201740,2023-09-26,Basic,Paid Ads,27.57,28.2,0,19.0,,False
S202199,2023-03-18,Enterprise,Content/SEO,487.86,5.1,0,57.0,,False
S201217,2022-10-17,Pro,Paid Ads,92.53,4.2,0,,2023-06-17,True
S202857,2023-08-07,Basic,Sales-led,26.27,9.0,1,7.0,,False
S201617,2024-07-08,Basic,Sales-led,29.7,10.6,4,50.0,,False
S202194,2022-06-15,Pro,Content/SEO,91.8,5.4,1,,2024-03-15,True
S200920,2022-12-18,Basic,Paid Ads,30.51,2.9,1,49.0,2024-04-18,True
S201977,2023-03-04,Basic,Organic,28.93,7.8,0,,2024-01-04,True
S202962,2023-12-28,Pro,Organic,98.68,7.4,1,53.0,,False
S201545,2023-07-03,Basic,Organic,28.3,3.5,3,46.0,,False
S201708,2024-06-12,Pro,Content/SEO,105.03,19.1,2,58.0,,False
S202911,2023-05-06,Basic,Organic,28.08,4.8,1,33.0,2024-04-06,True
S200433,2022-10-15,Pro,Paid Ads,106.69,6.6,2,-10.0,,False
S202467,2023-12-04,Basic,Sales-led,31.71,3.2,2,30.0,2024-04-04,True
S202493,2023-05-09,Basic,Sales-led,27.78,4.2,0,-5.0,,False
S201655,2023-04-18,Basic,Paid Ads,30.37,4.7,3,,,False
S201685,2022-12-11,Pro,Organic,93.21,2.9,1,0.0,2024-01-11,True
S200982,2023-10-15,Enterprise,Organic,515.31,6.5,0,68.0,2024-09-15,True
S202585,2023-06-11,Pro,Organic,91.8,1.6,3,70.0,2023-07-11,True
S201060,2024-01-27,Basic,Referral,31.57,5.4,1,-12.0,,False
S201743,2024-02-06,Pro,Referral,107.59,6.0,1,75.0,2024-04-06,True
S201512,2023-02-04,Pro,Content/SEO,104.24,1.8,2,82.0,2024-07-04,True
S201233,2022-08-13,Basic,Organic,30.31,2.7,2,66.0,2023-01-13,True
S202654,2022-11-17,Basic,Organic,28.5,4.9,1,32.0,,False
S200206,2024-09-08,Basic,Paid Ads,31.7,8.4,5,41.0,,False
S201444,2022-08-28,Basic,Sales-led,27.62,5.9,1,57.0,2023-12-28,True
S202785,2023-11-19,Basic,Content/SEO,29.23,9.7,0,31.0,2024-06-19,True
S200748,2024-06-05,Pro,Content/SEO,98.2,19.5,0,,,False
S201183,2023-11-22,Basic,Content/SEO,28.39,11.5,1,43.0,,False
S200948,2022-02-04,Enterprise,Paid Ads,451.0,3.4,1,39.0,,False
S200927,2024-10-29,Pro,Organic,95.49,21.1,0,,,False
S202591,2024-06-13,Pro,Organic,97.3,7.3,0,33.0,,False
S202842,2024-10-30,Pro,Organic,107.97,17.1,0,42.0,,False
S202627,2023-04-11,Enterprise,Organic,505.56,3.6,1,,,False
S201814,2022-09-23,Pro,Paid Ads,90.4,18.1,1,52.0,,False
S200020,2024-08-08,Basic,Content/SEO,26.55,10.9,0,66.0,,False
S200868,2022-03-18,Basic,Referral,26.61,3.0,1,32.0,2023-02-18,True
S202640,2022-07-13,Basic,Referral,27.23,13.5,0,38.0,2023-01-13,True
S200121,2022-12-28,Pro,Paid Ads,97.98,16.0,2,50.0,2023-01-28,True
S200634,2022-10-24,Basic,Referral,26.3,12.1,0,12.0,2023-07-24,True
S200199,2024-05-14,Basic,Referral,28.7,7.7,1,,,False
S201606,2023-01-27,Pro,Content/SEO,106.36,16.5,3,-8.0,2023-09-27,True
S200703,2024-05-10,Pro,Paid Ads,104.0,11.9,1,53.0,,False
S201695,2022-05-24,Pro,Paid Ads,104.73,4.5,4,,2022-12-24,True
S201687,2023-10-23,Pro,Organic,96.53,10.6,0,,,False
S202697,2024-02-20,Enterprise,Organic,469.33,9.3,1,48.0,,False
S200744,2023-05-31,Basic,Paid Ads,26.76,14.9,1,-16.0,2024-03-31,True
S201411,2024-02-09,Enterprise,Organic,529.28,0.7,1,10.0,,False
S200036,2023-05-09,Pro,Organic,95.17,18.3,1,36.0,,False
S200304,2023-03-24,Basic,Organic,27.59,11.1,1,,,False
S201049,2023-08-18,Enterprise,Sales-led,517.65,3.6,1,60.0,,False
S200521,2023-08-06,Basic,Organic,26.35,24.0,3,,2024-11-06,True
S200018,2024-09-03,Basic,Sales-led,27.18,14.4,0,68.0,,False
S200664,2023-01-11,Basic,Sales-led,30.52,11.5,2,,,False
S201390,2022-09-19,Basic,Sales-led,28.48,15.7,0,55.0,2024-06-19,True
S202496,2022-10-01,Basic,Organic,29.74,15.0,4,,2022-12-01,True
S202672,2023-10-14,Basic,Organic,26.31,3.8,0,,,False
S200046,2024-10-04,Pro,Paid Ads,90.92,15.6,0,57.0,,False
S201163,2022-02-06,Basic,Content/SEO,28.55,9.3,2,,2024-02-06,True
S201145,2022-05-06,Basic,Paid Ads,26.16,8.2,1,,,False
S202613,2024-04-11,Enterprise,Sales-led,535.93,6.5,0,59.0,,False
S202963,2022-01-20,Basic,Paid Ads,26.18,31.6,0,,2022-12-20,True
S201420,2024-03-07,Basic,Paid Ads,31.74,6.5,1,97.0,,False
S200485,2023-05-12,Pro,Organic,104.96,18.5,0,36.0,,False
S202351,2024-09-03,Basic,Content/SEO,30.14,6.2,1,-19.0,,False
S202324,2022-01-10,Basic,Referral,28.96,0.2,0,39.0,2023-07-10,True
S202133,2023-12-02,Basic,Referral,31.37,5.1,0,95.0,,False
S202445,2022-04-26,Basic,Referral,31.08,10.3,0,28.0,2023-07-26,True
S200522,2024-02-13,Enterprise,Paid Ads,537.92,2.6,1,59.0,2024-05-13,True
S201336,2024-06-21,Basic,Referral,27.13,4.6,1,51.0,2024-07-21,True
S201094,2023-06-24,Basic,Content/SEO,29.19,5.7,0,71.0,,False
S202208,2022-09-17,Basic,Paid Ads,26.49,22.8,0,4.0,,False
S201783,2024-10-02,Pro,Referral,93.47,3.8,2,81.0,,False
S202047,2024-09-16,Pro,Paid Ads,89.43,14.7,3,,,False
S202907,2022-04-14,Enterprise,Paid Ads,507.67,18.2,1,36.0,,False
S201198,2023-11-27,Basic,Referral,29.95,9.2,1,16.0,,False
S201207,2023-10-26,Pro,Paid Ads,90.44,1.2,2,67.0,2024-06-26,True
S201259,2024-03-29,Basic,Organic,31.08,9.0,1,81.0,2024-06-29,True
S201218,2024-06-14,Pro,Organic,103.47,17.5,0,,,False
S201206,2023-08-11,Enterprise,Content/SEO,491.54,11.5,0,31.0,,False
S201910,2024-09-12,Enterprise,Organic,474.66,9.2,2,8.0,,False
S202791,2024-04-03,Basic,Organic,27.96,12.3,1,,,False
S202391,2023-04-11,Pro,Referral,89.99,5.4,1,75.0,2023-06-11,True
S202151,2023-10-17,Enterprise,Content/SEO,457.6,5.5,2,27.0,,False
S202027,2023-08-02,Basic,Organic,27.35,20.0,2,,,False
S200504,2022-08-02,Enterprise,Referral,523.01,9.3,2,36.0,2022-09-02,True
S201771,2023-09-23,Basic,Paid Ads,29.77,2.9,1,47.0,,False
S202246,2024-05-29,Pro,Referral,107.95,7.8,1,,2024-11-29,True
S202850,2022-01-31,Basic,Paid Ads,27.89,4.2,1,-16.0,2023-02-28,True
S202390,2022-09-04,Basic,Paid Ads,26.74,11.2,2,,2023-11-04,True
S200542,2022-11-20,Pro,Organic,100.71,7.1,0,36.0,,False
S202741,2022-02-03,Pro,Content/SEO,107.93,5.0,1,49.0,2022-11-03,True
S202885,2023-12-30,Pro,Sales-led,92.78,20.7,1,48.0,,False
S200537,2022-12-08,Basic,Paid Ads,27.04,5.5,2,11.0,2023-04-08,True
S201806,2024-04-30,Pro,Organic,102.33,0.5,1,48.0,,False
S202075,2022-11-29,Basic,Referral,27.88,8.6,1,24.0,2024-07-29,True
S202499,2024-10-15,Basic,Sales-led,31.68,4.0,0,13.0,,False
S200752,2024-10-10,Enterprise,Sales-led,487.6,6.8,1,52.0,,False
S200243,2024-10-08,Basic,Sales-led,28.7,15.8,1,25.0,,False
S202259,2023-02-01,Basic,Organic,28.22,12.2,1,,,False
S202101,2022-04-14,Enterprise,Content/SEO,541.47,8.1,1,14.0,2024-07-14,True
S202169,2022-10-15,Enterprise,Sales-led,491.29,18.1,2,,,False
S202128,2024-02-22,Basic,Organic,30.08,3.8,1,,,False
S201975,2023-12-27,Pro,Paid Ads,106.58,9.0,0,49.0,,False
S202687,2022-11-07,Basic,Referral,27.53,0.7,1,51.0,2023-02-07,True
S201683,2023-07-16,Basic,Paid Ads,28.34,12.3,1,,2024-05-16,True
S200288,2023-07-22,Enterprise,Referral,522.9,9.5,1,50.0,,False
S200893,2023-05-12,Basic,Sales-led,26.66,15.5,0,,,False
S202926,2022-12-01,Basic,Paid Ads,30.67,8.6,0,-12.0,2023-08-01,True
S202751,2024-06-02,Pro,Sales-led,97.19,6.0,1,80.0,,False
S200002,2023-02-16,Enterprise,Referral,449.27,16.4,2,41.0,,False
S202482,2022-05-24,Enterprise,Organic,537.76,8.4,0,42.0,2024-04-24,True
S200567,2023-07-05,Basic,Paid Ads,27.95,8.1,2,26.0,2023-12-05,True
S201067,2024-04-24,Basic,Content/SEO,29.47,4.6,0,19.0,2024-12-24,True
S200399,2024-04-17,Enterprise,Referral,458.52,5.7,0,39.0,,False
S200180,2024-10-13,Pro,Paid Ads,92.23,10.7,2,,,False
S200146,2023-06-23,Basic,Organic,27.51,6.5,1,17.0,2024-02-23,True
S200629,2022-10-24,Enterprise,Content/SEO,455.78,8.1,2,65.0,,False
S200760,2024-05-22,Pro,Organic,101.01,0.7,0,63.0,,False
S200401,2022-10-26,Basic,Organic,28.82,20.1,3,39.0,,False
S200413,2023-12-09,Basic,Paid Ads,26.19,5.1,3,57.0,2024-03-09,True
S201104,2023-08-29,Basic,Paid Ads,31.33,5.0,2,,,False
S200859,2023-04-06,Enterprise,Paid Ads,477.55,12.7,1,45.0,,False
S200606,2022-09-15,Basic,Organic,26.18,10.9,0,16.0,,False
S200172,2023-12-01,Pro,Paid Ads,101.36,5.3,4,19.0,,False
S200667,2022-09-15,Basic,Referral,27.24,5.8,0,57.0,2023-12-15,True
S202062,2024-06-15,Pro,Organic,102.44,11.7,0,55.0,,False
S200227,2023-02-04,Basic,Sales-led,29.18,10.8,1,,,False
S202326,2022-01-17,Basic,Organic,31.18,5.3,1,53.0,,False
S200475,2022-02-05,Basic,Content/SEO,29.95,4.3,0,29.0,2022-09-05,True
S202107,2024-09-15,Enterprise,Organic,465.85,10.5,1,28.0,,False
S200487,2022-10-16,Basic,Content/SEO,28.78,11.5,0,,,False
S201691,2023-03-09,Basic,Paid Ads,31.21,2.3,2,28.0,2023-07-09,True
S200642,2022-01-07,Basic,Paid Ads,29.22,4.4,1,51.0,2024-09-07,True
S201904,2024-03-05,Pro,Organic,97.92,3.9,1,55.0,,False
S200575,2022-02-13,Enterprise,Organic,496.6,11.7,1,16.0,,False
S202802,2024-08-22,Pro,Content/SEO,90.39,1.1,1,55.0,,False
S202902,2022-07-08,Pro,Paid Ads,98.63,18.1,1,31.0,,False
S202950,2022-01-01,Enterprise,Organic,471.24,28.2,2,44.0,,False
S201004,2022-06-22,Basic,Organic,27.73,8.6,1,,,False
S200203,2022-10-26,Pro,Paid Ads,91.64,16.6,1,,2023-09-26,True
S200411,2023-01-04,Basic,Sales-led,28.82,7.9,1,61.0,,False
S200258,2023-05-25,Basic,Organic,28.71,3.7,1,91.0,2023-10-25,True
S202840,2023-02-12,Basic,Sales-led,28.13,7.4,1,68.0,,False
S201639,2024-09-23,Pro,Paid Ads,96.52,13.6,2,62.0,,False
S200791,2023-08-30,Basic,Sales-led,29.69,2.6,2,,,False
S200530,2024-05-23,Basic,Organic,28.45,5.8,2,41.0,,False
S202072,2024-09-25,Basic,Paid Ads,30.15,4.1,0,62.0,,False
S202523,2023-05-14,Basic,Paid Ads,27.79,6.0,1,35.0,2024-05-14,True
S202439,2024-02-23,Basic,Organic,28.83,18.9,4,100.0,,False
S202709,2022-02-22,Basic,Referral,27.62,3.8,0,,,False
S202533,2024-07-01,Pro,Organic,99.5,7.1,1,-4.0,,False
S200965,2022-07-31,Basic,Content/SEO,28.9,15.0,1,,2023-01-31,True
S202349,2024-05-21,Pro,Content/SEO,93.44,6.8,0,52.0,2024-11-21,True
S200833,2023-05-31,Pro,Sales-led,103.18,3.0,1,40.0,2024-02-29,True
S202970,2023-06-08,Basic,Sales-led,31.12,10.1,1,41.0,,False
S201599,2022-01-25,Pro,Content/SEO,100.07,15.0,2,74.0,,False
S200550,2024-05-02,Basic,Organic,31.34,9.1,0,29.0,,False
S202671,2024-11-22,Basic,Organic,27.07,6.5,1,3.0,,False
S202141,2023-01-03,Pro,Sales-led,98.91,3.8,3,-3.0,2024-02-03,True
S201347,2022-09-09,Pro,Paid Ads,102.82,5.4,4,43.0,,False
S202702,2023-05-08,Pro,Organic,103.7,11.5,1,,,False
S202469,2024-08-22,Basic,Organic,30.45,10.2,1,38.0,,False
S200803,2023-11-17,Basic,Organic,28.75,13.7,0,66.0,,False
S201741,2023-10-19,Enterprise,Sales-led,499.87,3.7,3,75.0,2024-07-19,True
S202002,2022-11-12,Basic,Organic,30.46,10.0,1,26.0,2023-01-12,True
S202123,2022-08-30,Basic,Organic,28.24,19.1,1,30.0,2024-04-30,True
S200387,2024-09-20,Pro,Sales-led,96.59,8.8,0,-14.0,,False
S201946,2024-05-09,Pro,Content/SEO,90.62,22.5,1,,2024-06-09,True
S201406,2022-05-11,Pro,Organic,91.69,12.0,2,,,False
S201400,2022-02-12,Pro,Paid Ads,90.03,11.5,2,35.0,2024-01-12,True
S202705,2023-03-07,Basic,Content/SEO,27.06,1.8,1,26.0,2024-09-07,True
S202836,2023-06-10,Pro,Paid Ads,97.81,7.4,0,18.0,,False
S201493,2022-01-30,Basic,Paid Ads,28.08,10.0,2,62.0,,False
S202875,2022-02-24,Pro,Organic,105.83,4.3,0,65.0,2022-03-24,True
S202540,2024-02-01,Pro,Paid Ads,99.83,7.6,3,41.0,,False
S202383,2023-04-06,Basic,Organic,27.19,10.7,7,60.0,,False
S202462,2024-07-03,Pro,Paid Ads,97.67,1.8,0,-7.0,,False
S202480,2023-04-20,Basic,Paid Ads,29.17,16.0,2,84.0,2024-01-20,True
S201957,2022-05-17,Pro,Organic,94.22,8.7,1,,2024-07-17,True
S201598,2022-01-07,Enterprise,Sales-led,505.78,10.3,1,54.0,,False
S200702,2022-03-05,Basic,Paid Ads,28.8,6.9,0,,2024-06-05,True
S201296,2023-10-10,Enterprise,Paid Ads,488.6,2.7,1,,2024-03-10,True
S200779,2023-12-02,Enterprise,Organic,521.42,9.7,0,56.0,,False
S200675,2022-02-25,Basic,Paid Ads,31.7,8.7,1,,2023-03-25,True
S200421,2023-05-20,Enterprise,Organic,457.64,8.8,1,37.0,2024-02-20,True
S201739,2022-12-11,Pro,Organic,108.17,9.8,0,58.0,,False
S202415,2024-10-13,Pro,Paid Ads,97.1,6.7,2,9.0,,False
S202525,2024-11-07,Pro,Referral,106.19,6.1,0,3.0,,False
S202029,2022-08-21,Pro,Paid Ads,105.63,10.0,0,,2024-09-21,True
S200610,2024-08-31,Pro,Content/SEO,101.88,6.6,0,,,False
S201314,2024-10-13,Basic,Organic,31.3,4.8,2,72.0,,False
S200037,2024-10-13,Basic,Paid Ads,30.08,3.4,3,22.0,,False
S200474,2023-03-06,Basic,Paid Ads,29.4,2.1,0,16.0,,False
S201775,2023-12-15,Basic,Content/SEO,26.4,8.1,0,29.0,,False
S202801,2023-02-03,Enterprise,Organic,496.51,4.2,6,68.0,,False
S202449,2023-02-08,Basic,Paid Ads,31.53,22.8,1,48.0,,False
S201809,2023-10-20,Basic,Content/SEO,28.76,6.6,3,-9.0,,False
S201394,2022-07-19,Basic,Organic,31.39,6.6,1,,2022-10-19,True
S200633,2024-01-21,Basic,Organic,30.81,13.2,2,20.0,,False
S200144,2023-03-19,Pro,Content/SEO,90.05,30.3,3,43.0,2024-05-19,True
S202553,2024-08-22,Pro,Paid Ads,95.15,10.7,2,35.0,,False
S202859,2023-03-07,Basic,Paid Ads,27.56,5.0,1,56.0,,False
S202410,2022-05-21,Enterprise,Referral,517.21,4.8,2,16.0,,False
S202891,2024-04-01,Basic,Content/SEO,27.32,4.5,1,100.0,,False
S200382,2023-02-20,Basic,Organic,26.41,6.6,2,,,False
S201073,2024-05-13,Pro,Referral,108.01,2.7,3,,,False
S202999,2022-03-30,Pro,Paid Ads,94.36,23.3,0,,2022-10-30,True
S202934,2022-05-01,Enterprise,Sales-led,476.64,9.2,3,6.0,,False
S201139,2022-11-30,Basic,Paid Ads,26.23,5.1,1,61.0,2023-09-30,True
S201924,2023-12-10,Pro,Sales-led,89.72,18.0,2,62.0,,False
S202423,2022-04-22,Pro,Sales-led,101.68,7.6,2,24.0,2024-11-22,True
S202276,2022-12-02,Pro,Content/SEO,97.77,6.8,1,43.0,2024-06-02,True
S201150,2023-11-14,Enterprise,Referral,489.3,10.2,0,47.0,,False
S200769,2023-03-24,Basic,Referral,29.55,16.8,1,19.0,,False
S200297,2023-01-26,Pro,Referral,101.45,2.8,0,,2023-05-26,True
S202597,2023-07-02,Pro,Referral,104.07,7.0,1,11.0,,False
S201258,2024-03-23,Basic,Paid Ads,27.35,13.6,1,54.0,2024-08-23,True
S201701,2022-01-15,Pro,Paid Ads,99.76,5.6,2,,2024-08-15,True
S201133,2022-02-11,Basic,Sales-led,27.41,5.2,0,51.0,2024-08-11,True
S200004,2023-05-12,Basic,Paid Ads,27.28,4.5,0,,,False
S202471,2023-11-10,Pro,Content/SEO,95.74,13.3,0,,2024-11-10,True
S202532,2023-05-19,Enterprise,Paid Ads,452.71,11.4,0,48.0,,False
S201179,2022-05-20,Basic,Paid Ads,26.75,2.5,0,18.0,,False
S201142,2022-01-08,Basic,Referral,28.08,3.5,2,,2024-08-08,True
S200101,2023-11-19,Pro,Sales-led,94.78,4.1,1,82.0,,False
S200436,2022-06-13,Enterprise,Sales-led,484.55,10.3,0,10.0,,False
S201091,2024-11-26,Pro,Content/SEO,90.11,22.7,0,7.0,,False
S200609,2022-09-29,Enterprise,Sales-led,476.09,20.2,2,13.0,,False
S201669,2024-04-02,Basic,Organic,30.88,26.0,2,60.0,,False
S201309,2024-05-26,Pro,Content/SEO,103.65,9.8,2,60.0,,False
S201154,2023-11-19,Enterprise,Organic,449.29,4.2,2,34.0,,False
S200731,2022-05-08,Basic,Organic,27.75,11.6,1,54.0,2024-01-08,True
S202749,2023-11-15,Enterprise,Content/SEO,449.84,0.7,0,,,False
S200734,2022-09-16,Pro,Organic,91.88,6.2,2,28.0,2022-12-16,True
S202286,2024-11-16,Basic,Content/SEO,27.6,2.2,4,,2024-12-16,True
S200467,2024-03-06,Pro,Sales-led,105.79,14.7,0,16.0,,False
S201885,2024-01-13,Basic,Paid Ads,31.03,1.7,2,41.0,,False
S201015,2023-01-10,Basic,Content/SEO,31.43,8.3,2,67.0,2024-05-10,True
S202300,2023-12-08,Pro,Content/SEO,94.07,8.0,0,,,False
S201079,2024-07-24,Pro,Organic,103.19,3.2,1,43.0,,False
S202678,2022-07-17,Basic,Paid Ads,30.47,6.1,2,-0.0,2023-01-17,True
S201110,2022-02-09,Pro,Content/SEO,98.33,11.9,3,4.0,2023-04-09,True
S202085,2024-05-08,Basic,Sales-led,30.7,9.3,2,,,False
S202339,2024-08-02,Pro,Paid Ads,97.87,15.7,2,31.0,,False
S202811,2022-08-12,Enterprise,Paid Ads,525.11,15.6,2,62.0,,False
S200670,2022-07-13,Basic,Referral,26.55,14.0,1,20.0,,False
S201979,2023-09-25,Basic,Content/SEO,27.35,10.5,0,4.0,,False
S201221,2024-05-17,Pro,Organic,96.94,16.0,2,-18.0,,False
S202639,2023-12-30,Basic,Referral,29.35,11.2,1,19.0,,False
S202364,2022-06-26,Basic,Organic,27.57,2.2,0,,2022-11-26,True
S202338,2023-01-28,Enterprise,Sales-led,538.9,7.7,0,-25.0,,False
S200756,2022-09-24,Basic,Paid Ads,28.07,5.4,1,,,False
S200701,2023-04-05,Pro,Paid Ads,94.73,15.3,0,28.0,2024-07-05,True
S200284,2022-08-06,Pro,Organic,104.52,3.4,2,18.0,,False
S200115,2022-01-20,Pro,Organic,103.88,21.0,1,24.0,2024-11-20,True
S201961,2023-11-27,Basic,Sales-led,29.91,27.1,4,,,False
S202805,2023-01-12,Enterprise,Sales-led,490.46,5.0,1,,,False
S201830,2024-08-27,Basic,Organic,29.2,5.0,0,28.0,,False
S201902,2024-10-09,Basic,Organic,30.92,5.6,1,,2024-11-09,True
S201510,2022-10-19,Pro,Paid Ads,102.87,10.3,0,55.0,2024-12-19,True
S200265,2024-09-17,Pro,Organic,95.62,6.1,2,56.0,,False
S201838,2024-10-24,Basic,Organic,28.06,5.3,1,69.0,,False
S200193,2024-02-06,Pro,Organic,105.45,0.7,0,86.0,,False
S202596,2023-05-06,Basic,Organic,31.31,11.5,1,49.0,,False
S202783,2023-09-11,Pro,Content/SEO,102.86,2.6,1,46.0,2024-06-11,True
S200782,2024-08-11,Pro,Organic,102.43,10.1,2,65.0,,False
S201126,2023-04-03,Pro,Sales-led,106.43,2.4,3,,2024-01-03,True
S201487,2024-01-25,Pro,Organic,101.1,5.9,1,,,False
S200733,2024-04-15,Basic,Organic,27.58,2.9,1,48.0,2024-09-15,True
S202987,2022-09-12,Pro,Organic,94.92,9.2,1,52.0,2024-08-12,True
S200711,2024-04-03,Pro,Paid Ads,96.89,4.9,1,24.0,,False
S200946,2023-08-10,Basic,Paid Ads,27.33,2.8,1,59.0,2024-02-10,True
S200735,2022-08-20,Enterprise,Organic,538.01,3.1,1,51.0,,False
S200811,2023-03-09,Basic,Content/SEO,28.22,3.4,2,57.0,,False
S200627,2023-01-23,Pro,Referral,95.21,12.4,1,22.0,2024-08-23,True
S201404,2023-08-09,Enterprise,Sales-led,482.9,3.8,1,,,False
S202485,2022-03-01,Basic,Organic,26.8,16.9,1,,2023-07-01,True
S200122,2024-02-06,Basic,Sales-led,27.46,18.7,3,34.0,,False
S202982,2023-03-01,Enterprise,Paid Ads,487.08,4.9,2,,2024-03-01,True
S202261,2023-10-31,Enterprise,Organic,468.14,6.3,2,82.0,,False
S202237,2022-06-16,Pro,Content/SEO,95.38,7.2,1,,2022-10-16,True
S202004,2024-06-23,Basic,Content/SEO,26.27,8.3,1,35.0,,False
S201405,2023-11-17,Pro,Paid Ads,92.19,8.7,1,34.0,,False
S201772,2024-06-27,Basic,Paid Ads,29.78,17.0,2,30.0,,False
S201659,2022-03-06,Basic,Organic,26.18,9.9,2,83.0,,False
S201634,2022-11-24,Pro,Sales-led,101.96,5.4,2,63.0,,False
S201971,2024-01-11,Basic,Referral,31.54,7.7,1,30.0,2024-08-11,True
S200105,2024-01-25,Basic,Sales-led,29.97,10.7,0,30.0,,False
S200181,2024-11-14,Basic,Organic,28.55,15.0,2,,,False
S202833,2024-03-29,Basic,Paid Ads,26.8,5.5,1,70.0,,False
S200874,2024-09-12,Pro,Organic,98.27,15.8,0,42.0,2024-12-12,True
S201255,2023-02-15,Basic,Content/SEO,28.74,3.1,1,,2024-04-15,True
S202813,2022-12-02,Pro,Organic,94.28,6.8,0,52.0,2024-01-02,True
S201282,2022-07-20,Pro,Sales-led,91.14,18.4,0,63.0,,False
S201377,2024-05-05,Pro,Organic,106.21,4.0,1,,,False
S200866,2022-02-25,Basic,Sales-led,29.67,8.7,1,,,False
S201990,2022-12-01,Basic,Paid Ads,28.39,28.0,3,,2024-02-01,True
S202466,2024-04-07,Basic,Paid Ads,27.6,4.1,0,45.0,,False
S202345,2024-11-04,Pro,Organic,91.94,6.7,3,,,False
S200906,2023-10-10,Basic,Organic,31.3,13.6,1,,,False
S201868,2022-03-03,Basic,Sales-led,27.76,5.3,2,-7.0,2022-06-03,True
S200679,2023-12-01,Pro,Organic,98.64,3.4,1,,,False
S201547,2024-10-24,Enterprise,Paid Ads,520.06,2.6,0,49.0,,False
S201153,2023-09-29,Basic,Organic,29.83,20.9,2,,,False
S200959,2023-11-05,Enterprise,Paid Ads,456.86,18.7,1,34.0,,False
S202719,2024-06-17,Basic,Content/SEO,26.78,7.7,2,13.0,,False
S202754,2024-07-15,Basic,Organic,28.05,21.6,1,-40.0,2024-09-15,True
S201774,2022-11-14,Basic,Paid Ads,26.98,5.6,1,41.0,2023-03-14,True
S202190,2023-05-13,Pro,Organic,101.32,12.8,2,,,False
S202861,2024-02-20,Basic,Referral,28.95,2.0,2,31.0,2024-05-20,True
S200963,2023-12-05,Pro,Paid Ads,96.78,8.3,1,12.0,2024-10-05,True
S202500,2023-10-13,Pro,Paid Ads,96.87,5.2,0,19.0,2024-10-13,True
S202807,2022-06-19,Basic,Referral,29.1,10.1,2,28.0,,False
S200271,2024-09-01,Enterprise,Sales-led,465.03,5.0,1,72.0,,False
S200099,2022-01-13,Basic,Paid Ads,29.44,16.3,1,,2022-11-13,True
S200169,2024-01-04,Enterprise,Sales-led,475.46,6.0,3,,,False
S201706,2023-04-12,Basic,Content/SEO,27.88,1.7,2,32.0,2024-06-12,True
